"OBJECTID","ULAND","UREGBEZ","UKREIS","UGEMEINDE","UJAHR","UMONAT","USTUNDE","UWOCHENTAG","UKATEGORIE","UART","UTYP1","IstStrasse","IstRad","IstPKW","IstFuss","IstKrad","IstSonstig","XGCSWGS84","YGCSWGS84"
225150,14,7,13,0,2020,3,7,5,3,4,2,0,1,1,0,0,0,12.396166274,51.301187412
225155,14,7,13,0,2020,3,7,2,3,1,5,1,1,1,0,0,0,12.373482643,51.316996276
225167,14,7,13,0,2020,2,22,5,3,5,3,0,1,1,0,0,0,12.395771566,51.363300699
225173,14,7,13,0,2020,3,10,3,3,5,2,1,1,1,0,0,0,12.310724239,51.349163529
225174,14,7,13,0,2020,2,9,5,3,5,3,0,1,1,0,0,0,12.380130419,51.33024237
225194,14,7,13,0,2020,3,7,2,3,5,3,1,1,1,0,0,0,12.355369123,51.348795647
225197,14,7,13,0,2020,3,9,4,3,3,2,0,1,1,0,0,0,12.405751741,51.331753364
225204,14,7,13,0,2020,3,10,5,3,5,3,0,1,1,0,0,0,12.39557255,51.346080575
225221,14,7,13,0,2020,2,21,4,3,5,3,0,1,1,0,0,0,12.393166461,51.336919496
225228,14,7,13,0,2020,3,6,3,3,0,1,1,1,0,0,0,0,12.378708364,51.345631477
225229,14,7,13,0,2020,2,6,3,3,5,3,0,1,1,0,0,0,12.41744932,51.316076495
225230,14,7,13,0,2020,2,15,1,2,1,1,1,1,1,0,0,0,12.373706345,51.351669533
225234,14,7,13,0,2020,3,19,2,3,5,3,0,1,1,0,0,0,12.3626651,51.338972181
225235,14,7,13,0,2020,3,17,4,3,3,2,0,1,1,0,0,0,12.393202999,51.336947284
225251,14,7,13,0,2020,2,16,3,2,5,3,0,1,1,0,0,0,12.401877131,51.364026564
225267,14,7,13,0,2020,3,5,2,2,3,6,1,1,1,0,0,0,12.373148482,51.311688386
225270,14,7,13,0,2020,2,8,2,3,5,3,0,1,0,0,0,1,12.314997613,51.325888035
225275,14,7,13,0,2020,2,15,2,3,5,2,0,1,1,0,0,0,12.358017079,51.335359502
225277,14,7,13,0,2020,2,14,2,3,5,3,0,1,1,0,0,0,12.310598809,51.317374283
225278,14,7,13,0,2020,2,1,7,3,8,1,1,1,0,0,0,0,12.305067829,51.313321425
225284,14,7,13,0,2020,3,7,3,3,5,3,1,1,1,0,0,0,12.307285584,51.35566947
225287,14,7,13,0,2020,2,15,2,3,1,5,1,1,1,0,0,0,12.392299541,51.297023662
225289,14,7,13,0,2020,2,17,2,3,1,6,1,1,1,0,0,0,12.408645943,51.359946478
225294,14,7,13,0,2020,2,16,4,2,0,4,0,1,0,1,0,0,12.392807796,51.32852297
225300,14,7,13,0,2020,2,10,6,3,3,2,1,1,1,0,0,0,12.326970324,51.332786886
225316,14,7,13,0,2020,3,11,5,2,3,6,0,1,0,0,0,0,12.361735886,51.363396069
225321,14,7,13,0,2020,3,12,2,3,3,2,0,1,1,0,0,0,12.381611729,51.350913048
225326,14,7,13,0,2020,3,17,7,2,5,2,0,1,1,0,0,0,12.369720329,51.324477244
225336,14,7,13,0,2020,2,8,2,3,5,3,0,1,1,0,0,0,12.37106815,51.328888826
225341,14,7,13,0,2020,2,19,7,3,4,6,0,1,0,0,0,0,12.407308909,51.346198645
225345,14,7,13,0,2020,2,4,7,3,5,3,1,1,1,0,0,0,12.35921821,51.334482356
225351,14,7,13,0,2020,2,14,7,3,5,2,0,1,1,0,0,0,12.362704837,51.338943039
225358,14,7,13,0,2020,2,6,7,3,5,3,0,1,1,0,0,0,12.407380064,51.325984206
225360,14,7,13,0,2020,2,1,7,2,0,1,1,1,0,0,0,0,12.406182008,51.34759584
225364,14,7,13,0,2020,2,19,7,2,2,6,0,1,1,0,0,0,12.457619967,51.313474876
225370,14,7,13,0,2020,3,7,5,3,3,2,0,1,1,0,0,0,12.362708469,51.338940374
225371,14,7,13,0,2020,2,14,3,3,5,3,0,1,1,0,0,0,12.371135492,51.32892477
225377,14,7,13,0,2020,3,14,2,3,5,3,0,1,1,0,0,0,12.299754246,51.268307614
225383,14,7,13,0,2020,3,14,7,3,3,2,0,1,1,0,0,0,12.388092012,51.33814785
225388,14,7,13,0,2020,2,7,4,3,3,3,1,1,1,0,0,0,12.364093904,51.327707597
225394,14,7,13,0,2020,2,6,6,2,5,3,1,1,1,0,0,0,12.452781716,51.32581278
225401,14,7,13,0,2020,3,13,4,3,5,3,0,1,1,0,0,0,12.336563584,51.328827508
225428,14,7,13,0,2020,3,9,7,3,5,3,0,1,1,0,0,0,12.296206835,51.317626636
225431,14,7,13,0,2020,3,13,3,3,5,2,0,1,1,0,0,0,12.306375823,51.351328171
225444,14,7,13,0,2020,4,21,2,3,5,3,0,1,1,0,0,0,12.308358153,51.320994604
225488,14,7,13,0,2020,3,14,5,3,5,2,0,1,0,0,0,1,12.402489089,51.338936115
225490,14,7,13,0,2020,3,8,5,3,5,3,0,1,1,0,0,0,12.378040169,51.337122323
225503,14,7,13,0,2020,4,20,1,2,9,1,0,1,0,0,0,0,12.340898632,51.367163129
225520,14,7,13,0,2020,4,15,1,3,3,2,0,1,0,0,1,0,12.317562967,51.370895388
225542,14,7,13,0,2020,3,16,1,3,5,3,0,1,1,0,0,0,12.347394759,51.350685512
225544,14,7,13,0,2020,3,17,4,3,5,3,0,1,1,0,0,0,12.409966305,51.375391283
225546,14,7,13,0,2020,3,22,4,2,5,3,1,1,1,0,0,0,12.408658256,51.359985818
225549,14,7,13,0,2020,3,8,6,3,0,7,0,1,0,0,0,0,12.405762663,51.34553865
225562,14,7,13,0,2020,3,10,5,3,0,1,0,1,0,0,0,0,12.37355479,51.330154552
225564,14,7,13,0,2020,3,12,5,3,4,2,0,1,1,0,0,0,12.364190077,51.344436779
225565,14,7,13,0,2020,3,17,5,3,0,7,0,1,0,0,0,0,12.419029935,51.353339074
225589,14,7,13,0,2020,3,9,3,3,0,1,1,1,0,0,0,0,12.396488924,51.343050475
225595,14,7,13,0,2020,3,20,3,3,1,5,1,1,1,0,0,0,12.36930514,51.356522144
225601,14,7,13,0,2020,3,15,3,3,5,3,1,1,1,0,0,0,12.369424178,51.364114484
225622,14,7,13,0,2020,3,7,3,2,5,3,0,1,1,0,0,0,12.31025144,51.317722621
225654,14,7,13,0,2020,4,20,2,3,5,3,0,1,1,0,0,0,12.400011832,51.330155268
225669,14,7,13,0,2020,3,15,2,2,2,6,0,1,0,0,0,0,12.371070627,51.338294197
225670,14,7,13,0,2020,4,15,1,3,1,7,0,1,1,0,0,0,12.411437301,51.323421307
225677,14,7,13,0,2020,4,4,2,3,0,1,1,1,0,0,0,0,12.455110209,51.293886484
225682,14,7,13,0,2020,4,14,2,3,5,3,0,1,1,0,0,0,12.360501208,51.384105859
225692,14,7,13,0,2020,4,14,1,3,0,1,0,1,0,0,0,0,12.434343294,51.317271848
225694,14,7,13,0,2020,4,18,6,2,6,4,0,1,0,1,0,0,12.417976541,51.344903418
225699,14,7,13,0,2020,4,19,1,3,3,6,0,1,1,0,0,0,12.354067187,51.362422363
225703,14,7,13,0,2020,4,19,1,3,1,1,0,1,1,0,0,0,12.419616892,51.33828107
225710,14,7,13,0,2020,4,8,5,3,4,2,0,1,1,0,0,0,12.378640275,51.330684204
225724,14,7,13,0,2020,4,6,3,3,1,3,0,1,1,0,0,0,12.430385683,51.321775698
225738,14,7,13,0,2020,4,17,7,3,5,3,0,1,0,0,0,1,12.371010367,51.335197648
225764,14,7,13,0,2020,4,22,3,3,5,3,0,1,0,0,0,1,12.374407998,51.339900581
225768,14,7,13,0,2020,4,17,3,3,3,5,0,1,1,0,0,0,12.378435166,51.334844286
225773,14,7,13,0,2020,4,14,5,2,3,6,0,1,0,0,0,1,12.406668427,51.375680732
225780,14,7,13,0,2020,4,17,7,3,5,3,0,1,1,0,0,0,12.40338083,51.347608817
225801,14,7,13,0,2020,4,15,4,3,3,5,0,1,1,0,0,0,12.400899,51.339292078
225806,14,7,13,0,2020,4,16,6,3,2,5,0,1,1,0,0,0,12.405868868,51.331620082
225811,14,7,13,0,2020,4,18,3,3,7,7,0,1,0,1,0,0,12.371536668,51.355647785
225816,14,7,13,0,2020,4,16,1,3,1,5,0,1,1,0,0,0,12.334890165,51.320497325
225826,14,7,13,0,2020,4,7,3,3,5,3,0,1,1,0,0,0,12.311180459,51.310075695
225827,14,7,13,0,2020,4,14,5,3,1,5,0,1,1,0,0,0,12.367079851,51.338910063
225831,14,7,13,0,2020,4,11,4,3,0,1,0,1,0,0,0,0,12.31479349,51.353468943
225832,14,7,13,0,2020,4,14,5,3,2,2,0,1,1,0,0,0,12.395342768,51.339112763
225837,14,7,13,0,2020,4,16,3,3,5,3,0,1,1,0,0,0,12.31904859,51.385109946
225848,14,7,13,0,2020,4,11,5,3,5,3,0,1,0,0,0,1,12.369219318,51.363087929
225853,14,7,13,0,2020,4,14,4,3,5,3,0,1,1,0,0,0,12.459199597,51.401940141
225855,14,7,13,0,2020,4,13,2,3,5,3,0,1,1,0,0,0,12.393566956,51.322790258
225878,14,7,13,0,2020,4,9,5,3,4,2,0,1,1,0,0,0,12.382276223,51.365883273
225879,14,7,13,0,2020,4,14,4,3,5,3,0,1,1,0,0,0,12.378919396,51.387414117
225880,14,7,13,0,2020,4,16,3,2,5,3,0,1,0,0,0,1,12.301099918,51.313944332
225903,14,7,13,0,2020,4,17,4,3,3,6,0,1,0,0,0,0,12.359627613,51.358225494
225905,14,7,13,0,2020,4,18,4,3,3,2,0,1,0,0,0,0,12.398649638,51.332239059
225928,14,7,13,0,2020,4,13,1,3,5,3,0,1,0,0,1,0,12.43372918,51.301487873
225935,14,7,13,0,2020,4,15,3,3,5,3,0,1,1,0,0,0,12.372384471,51.349623197
225938,14,7,13,0,2020,4,17,1,3,0,1,0,1,0,0,0,0,12.416537734,51.356742994
225959,14,7,13,0,2020,5,22,7,3,3,6,0,1,1,0,0,0,12.370992913,51.320801276
225960,14,7,13,0,2020,5,9,7,2,5,1,0,1,0,0,0,1,12.385025301,51.298898017
225962,14,7,13,0,2020,5,14,7,2,5,3,0,1,0,0,0,1,12.449732895,51.345561579
225963,14,7,13,0,2020,5,23,7,2,6,4,0,1,0,1,0,0,12.428150033,51.328147241
225973,14,7,13,0,2020,5,13,6,3,1,5,0,1,1,0,0,0,12.331660476,51.321991856
225974,14,7,13,0,2020,5,16,3,3,6,4,0,1,0,1,0,0,12.373858993,51.305067306
226005,14,7,13,0,2020,5,11,5,3,5,3,0,1,1,0,0,0,12.432554938,51.379567809
226013,14,7,13,0,2020,5,13,3,2,6,4,0,1,0,1,0,0,12.413259982,51.336545934
226018,14,7,13,0,2020,5,9,2,3,5,3,0,1,0,0,0,1,12.321007551,51.30277404
226023,14,7,13,0,2020,5,16,4,3,5,3,0,1,1,0,0,0,12.388647052,51.34242031
226026,14,7,13,0,2020,5,13,4,3,1,3,0,1,1,0,0,0,12.394488516,51.284853579
226027,14,7,13,0,2020,5,15,2,3,0,3,1,1,0,0,0,1,12.387222221,51.297361624
226048,14,7,13,0,2020,5,16,3,3,0,1,0,1,0,0,0,0,12.357622059,51.364277596
226079,14,7,13,0,2020,5,2,1,3,1,1,0,1,1,0,0,0,12.415454481,51.32083805
226080,14,7,13,0,2020,5,12,1,3,5,3,0,1,0,0,0,0,12.433430148,51.390414851
226085,14,7,13,0,2020,5,20,7,3,3,2,1,1,1,0,0,0,12.383924973,51.380578399
226092,14,7,13,0,2020,5,19,1,2,5,3,0,1,1,0,0,0,12.329314595,51.340053099
226098,14,7,13,0,2020,5,17,2,3,5,3,0,1,0,0,0,0,12.351968523,51.343763296
226116,14,7,13,0,2020,5,8,2,3,3,2,0,1,1,0,0,0,12.38177812,51.33863066
226127,14,7,13,0,2020,5,11,6,3,5,3,0,1,1,0,0,0,12.324608837,51.340090177
226129,14,7,13,0,2020,5,17,6,3,1,5,0,1,1,0,0,0,12.323199741,51.35513702
226157,14,7,13,0,2020,5,17,5,3,4,2,0,1,1,0,0,0,12.429781898,51.379589749
226165,14,7,13,0,2020,5,17,5,3,5,3,0,1,1,0,0,0,12.330294405,51.337824944
226177,14,7,13,0,2020,4,14,5,3,5,3,0,1,1,0,0,0,12.419611005,51.385044883
226185,14,7,13,0,2020,4,7,5,3,3,6,0,1,1,0,0,0,12.347042674,51.328889719
226190,14,7,13,0,2020,5,8,4,3,5,3,0,1,1,0,0,0,12.326006328,51.307270483
226204,14,7,13,0,2020,5,1,6,3,1,1,0,1,1,0,0,0,12.410067705,51.341221093
226216,14,7,13,0,2020,5,15,6,3,3,5,0,1,1,0,0,0,12.292353835,51.356751294
226222,14,7,13,0,2020,5,15,4,2,0,1,0,1,0,0,0,0,12.309080097,51.331032995
226223,14,7,13,0,2020,5,20,1,3,0,1,1,1,0,0,0,0,12.405969537,51.342209556
226237,14,7,13,0,2020,5,20,5,3,0,1,0,1,0,0,0,0,12.317173263,51.275196349
226242,14,7,13,0,2020,5,8,3,2,0,1,0,1,0,0,0,1,12.340990275,51.337868687
226252,14,7,13,0,2020,6,9,5,1,0,1,0,1,0,0,0,0,12.293008801,51.359321797
226267,14,7,13,0,2020,6,8,3,3,5,2,0,1,0,0,0,0,12.376728626,51.343050479
226269,14,7,13,0,2020,6,18,3,2,1,1,0,1,1,0,0,0,12.378906201,51.325102941
226270,14,7,13,0,2020,5,6,6,2,4,2,0,1,1,0,0,0,12.378671752,51.366448157
226275,14,7,13,0,2020,6,5,3,3,4,2,0,1,1,0,0,0,12.358800407,51.365218555
226277,14,7,13,0,2020,6,16,3,3,5,3,0,1,1,0,0,0,12.430333166,51.349952248
226287,14,7,13,0,2020,5,19,5,3,5,3,0,1,1,0,0,0,12.333967435,51.319330254
226292,14,7,13,0,2020,5,1,6,3,1,6,0,1,1,0,0,0,12.410190857,51.341133205
226298,14,7,13,0,2020,6,9,4,3,5,3,0,1,1,0,0,0,12.332949172,51.338683135
226307,14,7,13,0,2020,6,22,4,3,4,1,0,1,0,0,1,0,12.314981068,51.308162428
226312,14,7,13,0,2020,5,7,4,3,1,5,0,1,1,0,0,0,12.343603854,51.319794886
226322,14,7,13,0,2020,5,11,6,3,5,3,0,1,1,0,0,0,12.331442959,51.349644524
226341,14,7,13,0,2020,6,19,4,3,5,3,1,1,1,0,0,0,12.26796993,51.356203975
226342,14,7,13,0,2020,5,10,5,2,5,3,0,1,1,0,0,0,12.407525953,51.351303129
226345,14,7,13,0,2020,6,17,5,3,5,2,0,1,1,0,0,0,12.421673843,51.332555912
226348,14,7,13,0,2020,5,8,4,3,2,6,0,1,0,0,0,0,12.376339784,51.350095859
226350,14,7,13,0,2020,5,15,3,3,5,3,0,1,1,0,0,0,12.365708229,51.363456608
226351,14,7,13,0,2020,5,14,6,3,5,3,0,1,1,0,0,0,12.372984335,51.301387189
226354,14,7,13,0,2020,5,17,7,3,5,3,0,1,1,0,0,0,12.377569055,51.357757795
226362,14,7,13,0,2020,5,7,6,3,5,3,0,1,1,0,0,0,12.395800814,51.363286302
226367,14,7,13,0,2020,6,5,6,2,5,3,1,1,1,0,0,0,12.408661689,51.35999679
226380,14,7,13,0,2020,5,17,6,3,0,1,0,1,0,0,0,0,12.385966394,51.363595793
226381,14,7,13,0,2020,5,14,4,3,3,6,0,1,0,0,0,1,12.368855435,51.320942833
226384,14,7,13,0,2020,5,11,1,3,5,3,0,1,1,0,0,0,12.357010808,51.320489696
226396,14,7,13,0,2020,5,15,5,3,6,7,0,1,0,1,0,0,12.307229673,51.330160539
226406,14,7,13,0,2020,5,12,7,3,0,1,0,1,0,0,0,0,12.369137329,51.356705701
226410,14,7,13,0,2020,6,18,4,3,0,3,1,1,1,0,0,0,12.338104298,51.327182071
226414,14,7,13,0,2020,6,17,5,3,1,7,0,1,1,0,0,0,12.329771887,51.366398443
226416,14,7,13,0,2020,5,15,6,3,1,5,0,1,1,0,0,0,12.337145063,51.329756869
226422,14,7,13,0,2020,5,14,4,3,3,2,0,1,1,0,0,0,12.373710389,51.331211979
226430,14,7,13,0,2020,5,10,6,3,5,2,0,1,1,0,0,0,12.32849446,51.336701432
226462,14,7,13,0,2020,6,19,4,3,0,7,1,1,0,1,0,0,12.276704789,51.381155437
226466,14,7,13,0,2020,5,7,6,3,3,2,0,1,1,0,0,0,12.421614381,51.343743444
226480,14,7,13,0,2020,6,14,3,3,5,3,0,1,0,0,0,0,12.448525452,51.390491281
226488,14,7,13,0,2020,6,10,4,3,5,2,0,1,1,0,0,0,12.373637963,51.330514481
226490,14,7,13,0,2020,6,15,3,3,9,6,0,1,0,0,0,1,12.337536387,51.396577686
226502,14,7,13,0,2020,6,11,4,3,5,3,0,1,1,0,0,0,12.396466919,51.309601112
226510,14,7,13,0,2020,6,13,4,3,1,5,0,1,1,0,0,0,12.343097214,51.328644774
226532,14,7,13,0,2020,6,13,2,3,5,7,0,1,0,0,0,0,12.334240819,51.319324461
226535,14,7,13,0,2020,6,15,2,3,5,3,0,1,1,0,0,0,12.287729204,51.357250622
226537,14,7,13,0,2020,6,11,7,3,5,3,0,1,0,0,1,0,12.341201503,51.32576304
226546,14,7,13,0,2020,6,10,1,3,5,3,0,1,1,0,0,0,12.428661357,51.321099925
226552,14,7,13,0,2020,6,9,4,3,5,3,0,1,1,0,0,0,12.394683765,51.318556003
226581,14,7,13,0,2020,6,15,2,3,6,4,0,1,0,1,0,0,12.373450871,51.315709663
226604,14,7,13,0,2020,6,14,6,3,5,2,0,1,1,0,0,1,12.405853008,51.34468399
226612,14,7,13,0,2020,6,16,5,3,0,1,0,1,0,0,0,0,12.294540674,51.358789364
226613,14,7,13,0,2020,6,16,1,3,5,2,0,1,1,0,0,0,12.373639366,51.330514373
226615,14,7,13,0,2020,6,12,6,2,0,1,1,1,0,0,0,0,12.389459697,51.291592111
226616,14,7,13,0,2020,6,18,1,3,5,2,0,1,1,0,0,0,12.38489652,51.338141978
226622,14,7,13,0,2020,6,16,1,3,5,3,0,1,1,0,0,0,12.417093843,51.34498826
226623,14,7,13,0,2020,6,10,2,3,5,2,0,1,1,0,0,0,12.379332908,51.343387337
226627,14,7,13,0,2020,6,9,7,3,1,7,0,1,1,0,0,0,12.350391551,51.335444666
226630,14,7,13,0,2020,6,19,1,2,5,2,0,1,1,0,0,0,12.396074659,51.310154861
226646,14,7,13,0,2020,6,8,3,3,1,6,0,1,1,0,0,0,12.36345147,51.362757122
226651,14,7,13,0,2020,6,15,4,3,5,3,0,1,1,0,0,0,12.404968526,51.336032362
226657,14,7,13,0,2020,6,18,6,3,3,6,0,1,1,0,0,0,12.373333237,51.311906987
226658,14,7,13,0,2020,6,18,7,3,5,3,0,1,1,0,0,0,12.430383535,51.321773996
226660,14,7,13,0,2020,6,20,6,3,3,7,0,1,1,0,0,0,12.404734567,51.345593976
226662,14,7,13,0,2020,6,7,4,3,5,3,0,1,1,0,0,0,12.412474289,51.317341972
226680,14,7,13,0,2020,6,19,5,3,5,3,0,1,1,0,0,0,12.372985622,51.301389641
226684,14,7,13,0,2020,6,15,3,2,1,7,0,1,1,0,0,0,12.425203513,51.34304161
226696,14,7,13,0,2020,6,14,3,3,5,2,0,1,1,0,0,0,12.309206631,51.328059709
226701,14,7,13,0,2020,6,15,4,2,5,2,0,1,0,0,0,0,12.354877075,51.33046992
226702,14,7,13,0,2020,6,6,5,3,3,6,0,1,1,0,0,0,12.314459265,51.348846114
226719,14,7,13,0,2020,6,11,6,3,5,2,1,1,1,0,0,0,12.403272333,51.338667744
226720,14,7,13,0,2020,6,20,1,3,0,1,1,1,1,0,0,0,12.365089915,51.361257651
226727,14,7,13,0,2020,6,13,2,3,5,3,0,1,1,0,0,0,12.359284137,51.33733454
226732,14,7,13,0,2020,6,18,6,3,8,7,0,1,1,0,0,0,12.332937341,51.322237359
226734,14,7,13,0,2020,6,8,3,3,5,3,0,1,0,0,0,0,12.401555223,51.347124883
226735,14,7,13,0,2020,6,16,3,3,1,5,0,1,1,0,0,0,12.376833293,51.343015699
226737,14,7,13,0,2020,7,16,4,3,5,2,0,1,0,0,0,1,12.303124257,51.314390765
226738,14,7,13,0,2020,6,6,3,3,5,2,0,1,1,0,0,0,12.329204132,51.335564272
226743,14,7,13,0,2020,6,18,3,3,5,3,0,1,1,0,0,0,12.446017218,51.346178383
226745,14,7,13,0,2020,6,15,3,3,5,3,0,1,1,0,0,0,12.389334142,51.291784725
226746,14,7,13,0,2020,6,16,3,2,5,3,0,1,1,0,0,0,12.369154463,51.341713927
226749,14,7,13,0,2020,7,15,5,3,1,1,0,1,1,0,0,0,12.287896127,51.312642121
226784,14,7,13,0,2020,6,10,2,3,7,7,0,1,0,0,0,0,12.378484557,51.307776205
226786,14,7,13,0,2020,6,14,2,3,5,3,0,1,1,0,0,0,12.305026886,51.412860271
226789,14,7,13,0,2020,6,12,2,3,5,3,0,1,1,0,0,0,12.368695715,51.357267578
226791,14,7,13,0,2020,6,17,2,3,3,2,0,1,1,0,0,0,12.336951983,51.329450532
226792,14,7,13,0,2020,6,19,3,3,5,3,0,1,0,0,1,0,12.323089259,51.327117484
226797,14,7,13,0,2020,6,13,3,2,5,2,0,1,1,0,0,0,12.4174469,51.316091786
226815,14,7,13,0,2020,7,17,5,3,6,6,0,1,0,1,0,0,12.371830386,51.36211414
226856,14,7,13,0,2020,6,16,7,3,5,3,0,1,1,0,0,0,12.384968388,51.298891294
226858,14,7,13,0,2020,7,13,5,2,0,1,0,1,0,0,0,0,12.378701902,51.345711008
226859,14,7,13,0,2020,6,10,7,3,5,3,0,1,1,0,0,0,12.439138461,51.352124522
226883,14,7,13,0,2020,6,10,6,3,5,2,0,1,1,0,0,0,12.364187212,51.344443463
226887,14,7,13,0,2020,6,23,6,3,2,6,0,1,0,0,0,0,12.333265577,51.297232898
226892,14,7,13,0,2020,6,10,6,3,5,3,0,1,1,0,0,0,12.326547821,51.308166733
226893,14,7,13,0,2020,6,17,6,3,5,2,0,1,1,0,0,0,12.358017079,51.335359502
226895,14,7,13,0,2020,6,19,6,2,3,2,0,1,1,0,0,0,12.37411832,51.30334324
226905,14,7,13,0,2020,6,16,2,3,5,3,0,1,0,0,0,1,12.356212062,51.355546805
226908,14,7,13,0,2020,6,18,2,3,5,3,0,1,1,0,0,0,12.411598859,51.342570286
226912,14,7,13,0,2020,6,10,2,3,3,6,0,1,1,0,0,0,12.340875842,51.318604924
226917,14,7,13,0,2020,6,6,2,3,5,2,0,1,1,0,0,0,12.350527011,51.332642556
226920,14,7,13,0,2020,6,10,2,3,1,6,0,1,1,0,0,0,12.361606871,51.363356972
226924,14,7,13,0,2020,6,19,5,3,1,5,0,1,1,0,0,0,12.372484268,51.332850816
226927,14,7,13,0,2020,6,17,5,3,4,6,0,1,1,0,0,0,12.408038345,51.344546313
226928,14,7,13,0,2020,6,21,5,3,0,1,0,1,0,0,0,0,12.373646099,51.3330462
226930,14,7,13,0,2020,6,15,5,3,5,3,0,1,1,0,0,0,12.321814727,51.328856109
226931,14,7,13,0,2020,6,8,5,3,1,5,0,1,1,0,0,0,12.360776993,51.341798035
226933,14,7,13,0,2020,6,20,5,3,5,3,0,1,1,0,0,0,12.277610166,51.314264738
226936,14,7,13,0,2020,6,8,5,3,0,7,1,1,0,0,0,0,12.345683941,51.327527456
226937,14,7,13,0,2020,6,8,5,3,5,3,0,1,1,0,0,0,12.327646092,51.326707365
226943,14,7,13,0,2020,6,14,5,3,5,3,0,1,0,0,0,1,12.408698924,51.359998107
226950,14,7,13,0,2020,6,12,3,2,0,1,0,1,0,0,0,0,12.342726803,51.35083086
226977,14,7,13,0,2020,7,20,5,3,5,2,1,1,1,0,0,0,12.396290589,51.307880619
226982,14,7,13,0,2020,6,14,4,3,3,6,0,1,0,0,0,0,12.319881152,51.344573904
226984,14,7,13,0,2020,6,8,4,3,5,2,0,1,1,0,0,0,12.411542838,51.342145123
226996,14,7,13,0,2020,7,18,4,3,5,3,0,1,1,0,0,0,12.415290108,51.316621968
227003,14,7,13,0,2020,7,11,5,2,6,4,1,1,0,1,0,0,12.383226118,51.342989329
227009,14,7,13,0,2020,7,19,2,3,5,2,0,1,1,0,0,0,12.3925437,51.287339101
227016,14,7,13,0,2020,7,7,3,3,5,3,0,1,1,0,0,0,12.378042217,51.337118594
227022,14,7,13,0,2020,7,11,2,3,0,1,0,1,0,0,0,0,12.385929226,51.364295919
227047,14,7,13,0,2020,7,18,1,3,0,7,0,1,0,0,0,0,12.380651126,51.371558087
227053,14,7,13,0,2020,7,23,1,2,0,1,0,1,0,0,0,0,12.374566217,51.339294405
227056,14,7,13,0,2020,7,17,4,3,2,7,1,1,1,0,0,0,12.35724694,51.345486228
227064,14,7,13,0,2020,7,12,2,3,1,5,0,1,1,0,0,0,12.376024591,51.318581315
227073,14,7,13,0,2020,7,18,5,3,5,2,0,1,1,0,0,0,12.41355952,51.338769862
227077,14,7,13,0,2020,7,16,3,3,1,5,0,1,1,0,0,0,12.398656796,51.33246284
227079,14,7,13,0,2020,7,17,2,3,5,2,0,1,1,0,0,0,12.407386951,51.325982372
227084,14,7,13,0,2020,7,7,6,3,0,1,0,1,0,0,0,0,12.419636199,51.348152803
227089,14,7,13,0,2020,7,14,3,3,5,3,0,1,1,0,0,0,12.353994841,51.350911111
227094,14,7,13,0,2020,7,18,4,3,5,3,0,1,1,0,0,0,12.36855001,51.317830985
227099,14,7,13,0,2020,7,21,1,3,1,1,0,1,1,0,0,0,12.430255118,51.343508923
227101,14,7,13,0,2020,7,17,7,3,3,6,0,1,1,0,0,0,12.412479859,51.343520411
227112,14,7,13,0,2020,7,15,4,3,5,3,0,1,1,0,0,0,12.328751269,51.317320336
227120,14,7,13,0,2020,7,13,5,3,4,6,0,1,0,0,0,0,12.373743583,51.343132655
227126,14,7,13,0,2020,7,6,7,2,0,7,0,1,0,0,0,0,12.328957579,51.330117802
227129,14,7,13,0,2020,7,7,5,3,6,4,1,1,0,1,0,0,12.373203329,51.310764982
227145,14,7,13,0,2020,7,12,3,2,1,5,0,1,1,0,0,0,12.366993456,51.328841525
227174,14,7,13,0,2020,7,17,5,3,5,3,0,1,1,0,0,0,12.3237154,51.327063366
227176,14,7,13,0,2020,7,10,5,3,6,4,1,1,0,1,0,0,12.390370044,51.324746028
227190,14,7,13,0,2020,7,10,3,3,5,3,0,1,0,0,0,1,12.265911635,51.30729715
227191,14,7,13,0,2020,7,7,2,3,3,6,0,1,1,0,0,0,12.376339625,51.34840242
227195,14,7,13,0,2020,7,15,7,3,0,3,0,1,1,0,0,0,12.337435229,51.332427321
227198,14,7,13,0,2020,7,11,5,1,5,3,0,1,0,0,0,1,12.314422477,51.330277158
227204,14,7,13,0,2020,7,9,6,3,5,3,0,1,1,0,0,0,12.376784756,51.320517439
227212,14,7,13,0,2020,7,17,6,3,0,1,0,1,0,0,0,0,12.416651171,51.323709047
227214,14,7,13,0,2020,7,19,6,3,0,1,0,1,0,0,0,0,12.319931789,51.33034736
227218,14,7,13,0,2020,7,9,2,3,3,2,0,1,0,0,0,1,12.376614698,51.346005454
227229,14,7,13,0,2020,7,22,4,3,5,3,1,1,0,0,1,0,12.377093659,51.357022255
227235,14,7,13,0,2020,7,20,5,3,1,5,0,1,0,0,0,1,12.331039408,51.320068517
227236,14,7,13,0,2020,7,21,6,3,5,5,0,1,1,0,0,0,12.343385572,51.324495394
227247,14,7,13,0,2020,7,12,5,3,5,2,0,1,1,0,0,0,12.365246678,51.323621415
227251,14,7,13,0,2020,7,15,3,3,1,5,0,1,1,0,0,0,12.376557502,51.369672306
227252,14,7,13,0,2020,7,12,5,3,1,5,0,1,1,0,0,0,12.396581456,51.346030086
227254,14,7,13,0,2020,7,12,6,3,5,2,0,1,1,0,0,0,12.34172236,51.318565466
227264,14,7,13,0,2020,7,9,3,3,2,6,0,1,1,0,0,0,12.373798986,51.320710083
